web-scraper-order,web-scraper-start-url,heading,brand,market_price,images-src,summary,keyfeatures,spec_headings,spec_data,shipping_status,pickup_status,delivery_status
"1739740982-1144","https://walmart.com/ip/779057256","Purex Crystals In-Wash Fragrance and Scent Booster, Lavender Blossom, 21 Ounce","Visit the Purex Store","$4.27","https://i5.walmartimages.com/asr/ffe20ea9-8468-4477-aba3-fdc00a72a100_2.58a03f8d11a93c861d7eb4c84c919a0f.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF","Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness with Purex Crystals Lavender Blossom scent booster. Purex Crystals infuses your clothes with an extraordinary freshness that puts the finishing touch on your laundry and makes every day a little more rewarding. With the exciting variety of fragrances Purex Crystals offers, it's easy to find a fragrance to match every laundry occasion. Whether it's a relaxing freshness for your sheets or a more stimulating scent for you and your family's activewear, Purex Crystals has you covered. Have fun and try them all. This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster. Voted 2019 Product of the Year in laundry booster category and survey of 40,000 people by Kantar TNS.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740982-1145","https://walmart.com/ip/779057256","Purex Crystals In-Wash Fragrance and Scent Booster, Lavender Blossom, 21 Ounce","Visit the Purex Store","$4.27","https://i5.walmartimages.com/asr/eb6118b1-9259-4df7-9f41-96e893cefa89_2.7763269519120fe75da2abb31c8c486c.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF","Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness with Purex Crystals Lavender Blossom scent booster. Purex Crystals infuses your clothes with an extraordinary freshness that puts the finishing touch on your laundry and makes every day a little more rewarding. With the exciting variety of fragrances Purex Crystals offers, it's easy to find a fragrance to match every laundry occasion. Whether it's a relaxing freshness for your sheets or a more stimulating scent for you and your family's activewear, Purex Crystals has you covered. Have fun and try them all. This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster. Voted 2019 Product of the Year in laundry booster category and survey of 40,000 people by Kantar TNS.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740982-1146","https://walmart.com/ip/779057256","Purex Crystals In-Wash Fragrance and Scent Booster, Lavender Blossom, 21 Ounce","Visit the Purex Store","$4.27","","Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness with Purex Crystals Lavender Blossom scent booster. Purex Crystals infuses your clothes with an extraordinary freshness that puts the finishing touch on your laundry and makes every day a little more rewarding. With the exciting variety of fragrances Purex Crystals offers, it's easy to find a fragrance to match every laundry occasion. Whether it's a relaxing freshness for your sheets or a more stimulating scent for you and your family's activewear, Purex Crystals has you covered. Have fun and try them all. This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster. Voted 2019 Product of the Year in laundry booster category and survey of 40,000 people by Kantar TNS.","Purex Crystals is an in-wash fragrance booster, which provides freshness that lasts for weeks. Use a little or a lot, directly in the laundry!","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740982-1147","https://walmart.com/ip/779057256","Purex Crystals In-Wash Fragrance and Scent Booster, Lavender Blossom, 21 Ounce","Visit the Purex Store","$4.27","","Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness with Purex Crystals Lavender Blossom scent booster. Purex Crystals infuses your clothes with an extraordinary freshness that puts the finishing touch on your laundry and makes every day a little more rewarding. With the exciting variety of fragrances Purex Crystals offers, it's easy to find a fragrance to match every laundry occasion. Whether it's a relaxing freshness for your sheets or a more stimulating scent for you and your family's activewear, Purex Crystals has you covered. Have fun and try them all. This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster. Voted 2019 Product of the Year in laundry booster category and survey of 40,000 people by Kantar TNS.","Add Purex Crystals to the start of the wash cycle with detergent. It spends more time with your laundry injecting it with a fresh scent that lasts for weeks, not days.","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740982-1148","https://walmart.com/ip/779057256","Purex Crystals In-Wash Fragrance and Scent Booster, Lavender Blossom, 21 Ounce","Visit the Purex Store","$4.27","","Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness with Purex Crystals Lavender Blossom scent booster. Purex Crystals infuses your clothes with an extraordinary freshness that puts the finishing touch on your laundry and makes every day a little more rewarding. With the exciting variety of fragrances Purex Crystals offers, it's easy to find a fragrance to match every laundry occasion. Whether it's a relaxing freshness for your sheets or a more stimulating scent for you and your family's activewear, Purex Crystals has you covered. Have fun and try them all. This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster. Voted 2019 Product of the Year in laundry booster category and survey of 40,000 people by Kantar TNS.","Safe for all loads including towels, activewear & children’s sleepwear","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740982-1149","https://walmart.com/ip/779057256","Purex Crystals In-Wash Fragrance and Scent Booster, Lavender Blossom, 21 Ounce","Visit the Purex Store","$4.27","","Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness with Purex Crystals Lavender Blossom scent booster. Purex Crystals infuses your clothes with an extraordinary freshness that puts the finishing touch on your laundry and makes every day a little more rewarding. With the exciting variety of fragrances Purex Crystals offers, it's easy to find a fragrance to match every laundry occasion. Whether it's a relaxing freshness for your sheets or a more stimulating scent for you and your family's activewear, Purex Crystals has you covered. Have fun and try them all. This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster. Voted 2019 Product of the Year in laundry booster category and survey of 40,000 people by Kantar TNS.","Lavender Blossom - Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness.","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740982-1150","https://walmart.com/ip/779057256","Purex Crystals In-Wash Fragrance and Scent Booster, Lavender Blossom, 21 Ounce","Visit the Purex Store","$4.27","","Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness with Purex Crystals Lavender Blossom scent booster. Purex Crystals infuses your clothes with an extraordinary freshness that puts the finishing touch on your laundry and makes every day a little more rewarding. With the exciting variety of fragrances Purex Crystals offers, it's easy to find a fragrance to match every laundry occasion. Whether it's a relaxing freshness for your sheets or a more stimulating scent for you and your family's activewear, Purex Crystals has you covered. Have fun and try them all. This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster. Voted 2019 Product of the Year in laundry booster category and survey of 40,000 people by Kantar TNS.","This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster.","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740982-1151","https://walmart.com/ip/779057256","Purex Crystals In-Wash Fragrance and Scent Booster, Lavender Blossom, 21 Ounce","Visit the Purex Store","$4.27","","Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness with Purex Crystals Lavender Blossom scent booster. Purex Crystals infuses your clothes with an extraordinary freshness that puts the finishing touch on your laundry and makes every day a little more rewarding. With the exciting variety of fragrances Purex Crystals offers, it's easy to find a fragrance to match every laundry occasion. Whether it's a relaxing freshness for your sheets or a more stimulating scent for you and your family's activewear, Purex Crystals has you covered. Have fun and try them all. This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster. Voted 2019 Product of the Year in laundry booster category and survey of 40,000 people by Kantar TNS.","","Features","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740982-1152","https://walmart.com/ip/779057256","Purex Crystals In-Wash Fragrance and Scent Booster, Lavender Blossom, 21 Ounce","Visit the Purex Store","$4.27","","Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness with Purex Crystals Lavender Blossom scent booster. Purex Crystals infuses your clothes with an extraordinary freshness that puts the finishing touch on your laundry and makes every day a little more rewarding. With the exciting variety of fragrances Purex Crystals offers, it's easy to find a fragrance to match every laundry occasion. Whether it's a relaxing freshness for your sheets or a more stimulating scent for you and your family's activewear, Purex Crystals has you covered. Have fun and try them all. This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster. Voted 2019 Product of the Year in laundry booster category and survey of 40,000 people by Kantar TNS.","","Brand","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740982-1153","https://walmart.com/ip/779057256","Purex Crystals In-Wash Fragrance and Scent Booster, Lavender Blossom, 21 Ounce","Visit the Purex Store","$4.27","","Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness with Purex Crystals Lavender Blossom scent booster. Purex Crystals infuses your clothes with an extraordinary freshness that puts the finishing touch on your laundry and makes every day a little more rewarding. With the exciting variety of fragrances Purex Crystals offers, it's easy to find a fragrance to match every laundry occasion. Whether it's a relaxing freshness for your sheets or a more stimulating scent for you and your family's activewear, Purex Crystals has you covered. Have fun and try them all. This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster. Voted 2019 Product of the Year in laundry booster category and survey of 40,000 people by Kantar TNS.","","Scent","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740982-1154","https://walmart.com/ip/779057256","Purex Crystals In-Wash Fragrance and Scent Booster, Lavender Blossom, 21 Ounce","Visit the Purex Store","$4.27","","Wander through colorful, sun-lit fields of lavender and give your laundry long-lasting, just-washed freshness with Purex Crystals Lavender Blossom scent booster. Purex Crystals infuses your clothes with an extraordinary freshness that puts the finishing touch on your laundry and makes every day a little more rewarding. With the exciting variety of fragrances Purex Crystals offers, it's easy to find a fragrance to match every laundry occasion. Whether it's a relaxing freshness for your sheets or a more stimulating scent for you and your family's activewear, Purex Crystals has you covered. Have fun and try them all. This package includes one 21-ounce bottle of Purex Crystals Lavender Blossom in-wash fragrance booster. Voted 2019 Product of the Year in laundry booster category and survey of 40,000 people by Kantar TNS.","","Form","","ShippingOut of stock","PickupToday","DeliveryToday"
